1	01.01.2005	01:15:21	0.06	22.38
2	01.01.2005	01:15:22	0.06	22.38
3	01.01.2005	01:15:23	0.06	22.39
4	01.01.2005	01:15:24	0.05	22.39
5	01.01.2005	01:15:25	0.05	22.39
6	01.01.2005	01:15:26	0.05	22.4
7	01.01.2005	01:15:27	0.05	22.4
8	01.01.2005	01:15:28	0.06	22.39
9	01.01.2005	01:15:29	0.1	22.38
10	01.01.2005	01:15:30	0.1	22.37
11	01.01.2005	01:15:31	0.09	22.38
12	01.01.2005	01:15:32	0.08	22.38
13	01.01.2005	01:15:33	0.07	22.39
14	01.01.2005	01:15:34	0.08	22.39
15	01.01.2005	01:15:35	0.09	22.4
16	01.01.2005	01:15:36	0.09	22.39
17	01.01.2005	01:15:37	0.08	22.41
18	01.01.2005	01:15:38	0.05	22.43
19	01.01.2005	01:15:39	0.04	22.43
20	01.01.2005	01:15:40	0.06	22.41
21	01.01.2005	01:15:41	0.07	22.4
22	01.01.2005	01:15:42	0.08	22.39
23	01.01.2005	01:15:43	0.07	22.39
24	01.01.2005	01:15:44	0.07	22.39
25	01.01.2005	01:15:45	0.07	22.39
26	01.01.2005	01:15:46	0.07	22.4
27	01.01.2005	01:15:47	0.06	22.4
28	01.01.2005	01:15:48	0.05	22.4
29	01.01.2005	01:15:49	0.05	22.4
30	01.01.2005	01:15:50	0.05	22.4
31	01.01.2005	01:15:51	0.05	22.4
32	01.01.2005	01:15:52	0.05	22.4
33	01.01.2005	01:15:53	0.05	22.4
34	01.01.2005	01:15:54	0.05	22.4
35	01.01.2005	01:15:55	0.05	22.4
36	01.01.2005	01:15:56	0.05	22.4
37	01.01.2005	01:15:57	0.05	22.4
38	01.01.2005	01:15:58	0.05	22.4
39	01.01.2005	01:15:59	0.05	22.4
40	01.01.2005	01:16:00	0.05	22.41
41	01.01.2005	01:16:01	0.05	22.41
42	01.01.2005	01:16:02	0.04	22.41
43	01.01.2005	01:16:03	0.04	22.41
44	01.01.2005	01:16:04	0.04	22.41
45	01.01.2005	01:16:05	0.04	22.41
46	01.01.2005	01:16:06	0.04	22.41
47	01.01.2005	01:16:07	0.04	22.41
48	01.01.2005	01:16:08	0.04	22.41
