1	28.07.2010	14:19:50	0.08	21.84
2	28.07.2010	14:19:51	0.08	21.87
3	28.07.2010	14:19:52	0.05	21.86
4	28.07.2010	14:19:53	0.05	21.86
5	28.07.2010	14:19:54	0.05	21.86
6	28.07.2010	14:19:55	0.05	21.85
7	28.07.2010	14:19:56	0.07	21.83
8	28.07.2010	14:19:57	0.1	21.81
9	28.07.2010	14:19:58	0.1	21.87
10	28.07.2010	14:19:59	0.08	21.85
11	28.07.2010	14:20:00	0.1	21.82
12	28.07.2010	14:20:01	0.12	21.81
13	28.07.2010	14:20:02	0.11	21.82
14	28.07.2010	14:20:03	0.11	21.8
15	28.07.2010	14:20:04	0.13	21.78
16	28.07.2010	14:20:05	0.13	21.81
17	28.07.2010	14:20:06	0.11	21.85
18	28.07.2010	14:20:07	0.05	21.85
19	28.07.2010	14:20:08	0.05	21.84
20	28.07.2010	14:20:09	0.05	21.84
21	28.07.2010	14:20:10	0.05	21.84
22	28.07.2010	14:20:11	0.05	21.83
23	28.07.2010	14:20:12	0.06	21.84
24	28.07.2010	14:20:13	0.05	21.85
25	28.07.2010	14:20:14	0.05	21.83
26	28.07.2010	14:20:15	0.08	21.84
27	28.07.2010	14:20:16	0.11	21.83
28	28.07.2010	14:20:17	0.14	21.8
29	28.07.2010	14:20:18	0.15	21.8
30	28.07.2010	14:20:19	0.13	21.79
31	28.07.2010	14:20:20	0.13	21.79
32	28.07.2010	14:20:21	0.13	21.78
33	28.07.2010	14:20:22	0.12	21.78
34	28.07.2010	14:20:23	0.12	21.78
35	28.07.2010	14:20:24	0.13	21.77
36	28.07.2010	14:20:25	0.15	21.77
37	28.07.2010	14:20:26	0.15	21.76
38	28.07.2010	14:20:27	0.15	21.76
39	28.07.2010	14:20:28	0.12	21.77
40	28.07.2010	14:20:29	0.1	21.78
41	28.07.2010	14:20:30	0.1	21.77
42	28.07.2010	14:20:31	0.11	21.77
43	28.07.2010	14:20:32	0.11	21.77
44	28.07.2010	14:20:33	0.09	21.79
45	28.07.2010	14:20:34	0.09	21.78
46	28.07.2010	14:20:35	0.12	21.77
47	28.07.2010	14:20:36	0.14	21.75
48	28.07.2010	14:20:37	0.16	21.74
49	28.07.2010	14:20:38	0.16	21.73
50	28.07.2010	14:20:39	0.16	21.73
51	28.07.2010	14:20:40	0.15	21.75
52	28.07.2010	14:20:41	0.08	21.77
53	28.07.2010	14:20:42	0.07	21.78
54	28.07.2010	14:20:43	0.06	21.78
55	28.07.2010	14:20:44	0.06	21.79
56	28.07.2010	14:20:45	0.06	21.79
57	28.07.2010	14:20:46	0.05	21.8
58	28.07.2010	14:20:47	0.05	21.79
