1	20.07.2010	12:10:50	0.04	23.41
2	20.07.2010	12:10:51	0.03	23.42
3	20.07.2010	12:10:52	0.03	23.43
4	20.07.2010	12:10:53	0.08	23.42
5	20.07.2010	12:10:54	0.15	23.4
6	20.07.2010	12:10:55	0.16	23.37
7	20.07.2010	12:10:56	0.13	23.35
8	20.07.2010	12:10:57	0.11	23.36
9	20.07.2010	12:10:58	0.11	23.36
10	20.07.2010	12:10:59	0.11	23.36
11	20.07.2010	12:11:00	0.1	23.36
12	20.07.2010	12:11:01	0.13	23.36
13	20.07.2010	12:11:02	0.13	23.37
14	20.07.2010	12:11:03	0.11	23.37
15	20.07.2010	12:11:04	0.18	23.37
16	20.07.2010	12:11:05	0.16	23.36
17	20.07.2010	12:11:06	0.14	23.36
18	20.07.2010	12:11:07	0.22	23.35
19	20.07.2010	12:11:08	0.19	23.35
20	20.07.2010	12:11:09	0.19	23.34
21	20.07.2010	12:11:10	0.14	23.35
22	20.07.2010	12:11:11	0.13	23.34
23	20.07.2010	12:11:12	0.08	23.35
24	20.07.2010	12:11:13	0.13	23.36
25	20.07.2010	12:11:14	0.08	23.35
26	20.07.2010	12:11:15	0.08	23.36
27	20.07.2010	12:11:16	0.06	23.36
28	20.07.2010	12:11:17	0.06	23.37
29	20.07.2010	12:11:18	0.05	23.37
30	20.07.2010	12:11:19	0.04	23.38
31	20.07.2010	12:11:20	0.04	23.38
32	20.07.2010	12:11:21	0.05	23.39
33	20.07.2010	12:11:22	0.05	23.39
34	20.07.2010	12:11:23	0.05	23.39
35	20.07.2010	12:11:24	0.06	23.39
36	20.07.2010	12:11:25	0.07	23.38
37	20.07.2010	12:11:26	0.07	23.38
38	20.07.2010	12:11:27	0.06	23.38
39	20.07.2010	12:11:28	0.07	23.38
40	20.07.2010	12:11:29	0.05	23.38
41	20.07.2010	12:11:30	0.05	23.39
42	20.07.2010	12:11:31	0.05	23.39
43	20.07.2010	12:11:32	0.07	23.38
44	20.07.2010	12:11:33	0.07	23.37
45	20.07.2010	12:11:34	0.05	23.37
46	20.07.2010	12:11:35	0.05	23.38
47	20.07.2010	12:11:36	0.04	23.39
48	20.07.2010	12:11:37	0.06	23.39
49	20.07.2010	12:11:38	0.04	23.39
50	20.07.2010	12:11:39	0.05	23.39
51	20.07.2010	12:11:40	0.06	23.39
52	20.07.2010	12:11:41	0.05	23.38
53	20.07.2010	12:11:42	0.05	23.39
54	20.07.2010	12:11:43	0.05	23.39
55	20.07.2010	12:11:44	0.06	23.39
56	20.07.2010	12:11:45	0.08	23.38
57	20.07.2010	12:11:46	0.08	23.37
58	20.07.2010	12:11:47	0.08	23.36
59	20.07.2010	12:11:48	0.07	23.36
60	20.07.2010	12:11:49	0.07	23.36
61	20.07.2010	12:11:50	0.06	23.37
62	20.07.2010	12:11:51	0.06	23.38
63	20.07.2010	12:11:52	0.06	23.38
64	20.07.2010	12:11:53	0.04	23.38
65	20.07.2010	12:11:54	0.04	23.39
66	20.07.2010	12:11:55	0.04	23.39
67	20.07.2010	12:11:56	0.04	23.4
68	20.07.2010	12:11:57	0.04	23.4
69	20.07.2010	12:11:58	0.04	23.4
70	20.07.2010	12:11:59	0.04	23.4
71	20.07.2010	12:12:00	0.04	23.4
72	20.07.2010	12:12:01	0.04	23.4
73	20.07.2010	12:12:02	0.04	23.4
74	20.07.2010	12:12:03	0.04	23.4
75	20.07.2010	12:12:04	0.04	23.4
76	20.07.2010	12:12:05	0.04	23.4
77	20.07.2010	12:12:06	0.04	23.4
78	20.07.2010	12:12:07	0.04	23.4
79	20.07.2010	12:12:08	0.04	23.4
80	20.07.2010	12:12:09	0.04	23.39
81	20.07.2010	12:12:10	0.05	23.39
82	20.07.2010	12:12:11	0.05	23.39
83	20.07.2010	12:12:12	0.05	23.38
84	20.07.2010	12:12:13	0.05	23.38
85	20.07.2010	12:12:14	0.05	23.38
86	20.07.2010	12:12:15	0.07	23.37
87	20.07.2010	12:12:16	0.07	23.36
88	20.07.2010	12:12:17	0.07	23.36
89	20.07.2010	12:12:18	0.07	23.36
90	20.07.2010	12:12:19	0.06	23.36
91	20.07.2010	12:12:20	0.06	23.36
92	20.07.2010	12:12:21	0.06	23.36
93	20.07.2010	12:12:22	0.07	23.36
94	20.07.2010	12:12:23	0.08	23.36
95	20.07.2010	12:12:24	0.08	23.36
96	20.07.2010	12:12:25	0.07	23.36
97	20.07.2010	12:12:26	0.07	23.36
98	20.07.2010	12:12:27	0.07	23.36
99	20.07.2010	12:12:28	0.06	23.36
100	20.07.2010	12:12:29	0.06	23.36
101	20.07.2010	12:12:30	0.06	23.36
102	20.07.2010	12:12:31	0.06	23.36
103	20.07.2010	12:12:32	0.07	23.36
104	20.07.2010	12:12:33	0.07	23.36
105	20.07.2010	12:12:34	0.07	23.35
106	20.07.2010	12:12:35	0.06	23.36
107	20.07.2010	12:12:36	0.07	23.36
108	20.07.2010	12:12:37	0.07	23.35
109	20.07.2010	12:12:38	0.08	23.34
110	20.07.2010	12:12:39	0.09	23.33
111	20.07.2010	12:12:40	0.08	23.33
112	20.07.2010	12:12:41	0.04	23.35
113	20.07.2010	12:12:42	0.05	23.35
114	20.07.2010	12:12:43	0.06	23.36
