281	0.06	26.55
282	0.05	26.55
283	0.08	26.54
284	0.09	26.54
285	0.09	26.54
286	0.08	26.53
287	0.08	26.54
288	0.09	26.53
289	0.1	26.52
290	0.14	26.52
291	0.25	26.48
292	0.21	26.47
293	0.23	26.45
294	0.16	26.44
295	0.17	26.46
296	0.14	26.45
297	0.17	26.44
298	0.19	26.44
299	0.12	26.44
300	0.09	26.45
301	0.15	26.46
302	0.14	26.45
303	0.21	26.44
304	0.25	26.43
305	0.22	26.41
306	0.16	26.4
307	0.11	26.4
308	0.07	26.42
309	0.08	26.43
310	0.21	26.45
311	0.28	26.4
312	0.18	26.36
313	0.17	26.38
314	0.12	26.39
315	0.06	26.43
316	0.05	26.44
317	0.12	26.42
318	0.09	26.46
319	0.2	26.44
320	0.25	26.44
321	0.17	26.43
322	0.13	26.38
323	0.07	26.39
324	0.07	26.41
325	0.06	26.43
326	0.1	26.43
327	0.1	26.46
328	0.05	26.47
329	0.07	26.46
330	0.14	26.43
331	0.2	26.42
332	0.17	26.39
333	0.08	26.4
334	0.11	26.39
335	0.06	26.41
336	0.13	26.4
337	0.12	26.39
338	0.05	26.39
339	0.07	26.41
340	0.11	26.41
341	0.12	26.4
342	0.18	26.39
343	0.25	26.37
344	0.17	26.38
345	0.19	26.35
346	0.17	26.34
347	0.13	26.33
348	0.14	26.34
349	0.13	26.32
350	0.11	26.34
351	0.05	26.38
352	0.13	26.37
353	0.18	26.36
354	0.16	26.35
355	0.19	26.32
356	0.14	26.3
357	0.11	26.37
358	0.16	26.38
359	0.19	26.33
360	0.22	26.33
361	0.3	26.3
362	0.31	26.25
363	0.24	26.25
364	0.25	26.24
365	0.19	26.25
366	0.22	26.26
367	0.2	26.27
368	0.25	26.26
369	0.22	26.24
370	0.21	26.24
371	0.22	26.22
372	0.27	26.19
373	0.18	26.2
374	0.15	26.22
375	0.2	26.22
376	0.23	26.23
377	0.29	26.19
378	0.25	26.19
379	0.33	26.18
380	0.31	26.14
381	0.25	26.14
382	0.31	26.13
383	0.27	26.13
384	0.27	26.14
385	0.19	26.16
386	0.16	26.18
387	0.16	26.21
388	0.19	26.21
389	0.16	26.21
390	0.23	26.19
391	0.23	26.17
392	0.24	26.16
393	0.29	26.12
394	0.2	26.14
395	0.13	26.15
396	0.14	26.17
397	0.19	26.17
398	0.12	26.19
399	0.08	26.21
400	0.08	26.22
401	0.14	26.22
402	0.17	26.19
403	0.13	26.19
404	0.09	26.22
405	0.11	26.23
406	0.1	26.23
407	0.08	26.24
408	0.11	26.24
409	0.11	26.23
410	0.11	26.23
411	0.11	26.23
412	0.11	26.22
413	0.16	26.22
414	0.23	26.19
415	0.19	26.17
416	0.2	26.18
417	0.15	26.18
418	0.11	26.19
419	0.14	26.18
420	0.1	26.19
421	0.08	26.21
422	0.06	26.22
423	0.04	26.25
424	0.03	26.27
425	0.08	26.27
426	0.09	26.26
427	0.08	26.26
428	0.04	26.26
429	0.05	26.26
430	0.06	26.26
431	0.06	26.26
432	0.06	26.26
433	0.07	26.26
434	0.06	26.25
435	0.05	26.26
436	0.06	26.26
437	0.05	26.26
438	0.06	26.25
439	0.08	26.25
440	0.08	26.25
441	0.08	26.26
442	0.06	26.27
443	0.06	26.26
444	0.06	26.25
445	0.05	26.26
446	0.08	26.23
447	0.05	26.24
448	0.03	26.26
449	0.03	26.27
450	0.05	26.29
451	0.08	26.26
452	0.11	26.24
453	0.06	26.24
454	0.07	26.25
455	0.08	26.25
456	0.12	26.25
457	0.18	26.2
458	0.08	26.22
459	0.07	26.23
460	0.09	26.22
461	0.06	26.25
462	0.07	26.28
463	0.11	26.3
464	0.1	26.29
465	0.09	26.28
466	0.11	26.25
467	0.09	26.23
468	0.1	26.24
469	0.09	26.29
470	0.09	26.29
471	0.04	26.28
472	0.06	26.27
473	0.07	26.26
474	0.05	26.26
475	0.05	26.27
476	0.05	26.27
477	0.05	26.26
478	0.05	26.27
479	0.07	26.26
480	0.07	26.25
481	0.06	26.25
482	0.05	26.25
483	0.05	26.25
484	0.09	26.24
485	0.07	26.25
486	0.09	26.24
487	0.08	26.22
488	0.1	26.22
489	0.1	26.22
490	0.09	26.21
491	0.11	26.2
492	0.12	26.2
493	0.13	26.19
494	0.08	26.21
495	0.11	26.2
496	0.1	26.19
497	0.1	26.19
498	0.13	26.17
499	0.12	26.16
500	0.07	26.17
501	0.07	26.18
502	0.08	26.2
503	0.1	26.19
504	0.08	26.21
505	0.08	26.22
506	0.11	26.19
507	0.11	26.16
508	0.08	26.15
509	0.1	26.15
510	0.09	26.15
511	0.05	26.17
512	0.05	26.18
513	0.04	26.23
514	0.04	26.24
515	0.04	26.24
516	0.04	26.24
517	0.05	26.24
518	0.05	26.24
519	0.04	26.26
520	0.04	26.25
521	0.04	26.23
522	0.03	26.24
523	0.02	26.27
524	0.02	26.29
525	0.05	26.27
526	0.05	26.26
527	0.05	26.24
528	0.04	26.23
529	0.05	26.23
530	0.04	26.22
531	0.02	26.23
532	0.03	26.25
533	0.03	26.24
534	0.02	26.26
535	0.03	26.27
536	0.03	26.26
537	0.05	26.25
538	0.05	26.24
539	0.05	26.23
540	0.05	26.23
541	0.07	26.22
542	0.07	26.22
543	0.06	26.23
544	0.04	26.27
545	0.08	26.25
546	0.09	26.21
547	0.09	26.2
548	0.09	26.2
549	0.06	26.21
550	0.05	26.21
551	0.04	26.22
552	0.04	26.21
553	0.06	26.2
554	0.05	26.2
555	0.05	26.2
556	0.05	26.19
557	0.04	26.19
558	0.06	26.19
559	0.07	26.17
560	0.04	26.17
561	0.05	26.18
562	0.05	26.19
563	0.08	26.19
564	0.1	26.18
565	0.14	26.16
566	0.15	26.15
567	0.14	26.12
568	0.15	26.11
569	0.14	26.09
570	0.1	26.1
571	0.13	26.09
572	0.12	26.08
573	0.14	26.09
574	0.1	26.09
575	0.08	26.11
576	0.05	26.12
577	0.07	26.12
578	0.07	26.12
579	0.08	26.12
580	0.06	26.12
581	0.06	26.11
582	0.05	26.12
583	0.04	26.14
584	0.05	26.15
585	0.04	26.14
586	0.04	26.15
587	0.03	26.16
588	0.04	26.17
589	0.04	26.17
590	0.03	26.17
591	0.04	26.17
592	0.04	26.16
593	0.02	26.17
594	0.06	26.16
595	0.07	26.15
596	0.09	26.13
597	0.16	26.1
598	0.11	26.09
599	0.11	26.07
600	0.16	26.07
601	0.15	26.05
602	0.12	26.06
603	0.1	26.1
604	0.13	26.08
605	0.08	26.09
606	0.07	26.1
607	0.09	26.11
608	0.11	26.09
609	0.06	26.1
610	0.09	26.1
611	0.09	26.1
612	0.09	26.1
613	0.06	26.1
614	0.1	26.09
615	0.08	26.09
616	0.08	26.08
617	0.08	26.07
618	0.06	26.08
619	0.07	26.08
620	0.05	26.09
621	0.03	26.1
622	0.05	26.1
623	0.05	26.1
624	0.09	26.09
625	0.04	26.1
626	0.05	26.13
627	0.03	26.15
628	0.03	26.17
629	0.02	26.18
630	0.07	26.14
631	0.05	26.12
632	0.04	26.11
633	0.03	26.12
634	0.05	26.12
635	0.04	26.12
636	0.05	26.11
637	0.04	26.11
638	0.03	26.13
639	0.02	26.14
640	0.04	26.13
641	0.04	26.13
642	0.07	26.11
643	0.05	26.12
644	0.07	26.11
645	0.1	26.08
646	0.05	26.08
647	0.06	26.08
648	0.06	26.09
649	0.05	26.09
650	0.05	26.1
651	0.05	26.09
652	0.04	26.09
653	0.08	26.08
654	0.07	26.08
655	0.05	26.1
656	0.05	26.1
657	0.06	26.09
658	0.05	26.09
659	0.05	26.1
660	0.05	26.09
661	0.05	26.09
662	0.06	26.08
663	0.06	26.07
664	0.07	26.06
665	0.07	26.06
666	0.08	26.05
667	0.11	26.02
668	0.07	26.03
669	0.07	26.04
670	0.07	26.04
671	0.04	26.05
672	0.02	26.08
673	0.02	26.11
674	0.04	26.14
675	0.02	26.13
676	0.04	26.12
677	0.05	26.11
678	0.04	26.1
679	0.05	26.1
680	0.05	26.09
681	0.05	26.09
682	0.05	26.08
683	0.05	26.08
684	0.05	26.08
685	0.05	26.08
686	0.05	26.07
687	0.05	26.07
688	0.03	26.08
689	0.04	26.09
690	0.07	26.08
691	0.07	26.08
692	0.09	26.09
693	0.03	26.11
694	0.04	26.1
695	0.06	26.08
696	0.06	26.06
697	0.04	26.07
698	0.02	26.11
699	0.02	26.13
700	0.03	26.13
701	0.04	26.13
702	0.05	26.14
703	0.04	26.12
704	0.06	26.13
705	0.02	26.14
706	0.05	26.11
707	0.06	26.11
708	0.07	26.08
709	0.05	26.08
710	0.04	26.08
711	0.04	26.08
712	0.05	26.07
713	0.04	26.07
714	0.04	26.07
715	0.04	26.07
716	0.05	26.07
717	0.05	26.06
718	0.06	26.06
719	0.05	26.06
720	0.05	26.06
721	0.06	26.06
722	0.06	26.05
723	0.05	26.05
724	0.04	26.05
725	0.04	26.05
726	0.04	26.05
727	0.05	26.05
728	0.05	26.05
729	0.05	26.05
730	0.05	26.04
731	0.04	26.04
732	0.04	26.05
733	0.05	26.04
734	0.05	26.04
735	0.06	26.03
736	0.07	26.01
737	0.04	26.02
738	0.05	26.02
739	0.05	26.01
740	0.03	26.03
741	0.04	26.05
742	0.05	26.04
743	0.04	26.03
744	0.04	26.02
745	0.04	26.03
746	0.06	26.03
747	0.06	26.02
748	0.06	26.02
749	0.06	26.01
750	0.08	26
751	0.08	26
752	0.07	26
753	0.04	26.01
754	0.05	26.02
755	0.05	26.02
756	0.04	26.02
757	0.04	26.02
758	0.04	26.02
759	0.05	26.02
760	0.05	26.02
761	0.05	26.02
762	0.05	26.01
763	0.06	26.01
764	0.05	26.01
765	0.04	26.01
766	0.04	26.01
767	0.05	26.01
768	0.05	26
769	0.04	25.99
770	0.04	26
771	0.05	26
772	0.05	26
773	0.05	26
774	0.05	26
775	0.05	26
776	0.05	26
777	0.05	26
778	0.05	26
779	0.05	26
780	0.05	26
781	0.07	25.98
782	0.07	25.97
783	0.06	25.97
784	0.05	25.97
785	0.05	25.98
786	0.06	25.97
787	0.05	25.97
788	0.05	25.97
789	0.05	25.97
790	0.06	25.96
791	0.05	25.96
792	0.04	25.97
793	0.04	25.97
794	0.04	25.98
795	0.04	25.98
796	0.05	25.98
797	0.05	25.98
798	0.07	25.97
799	0.09	25.97
800	0.14	25.95
801	0.12	25.93
802	0.11	25.93
803	0.03	25.95
804	0.04	25.96
805	0.04	25.97
806	0.07	25.96
807	0.08	25.95
808	0.05	25.95
809	0.06	25.95
810	0.07	25.95
811	0.07	25.94
812	0.07	25.93
813	0.08	25.94
814	0.06	25.96
815	0.11	25.95
816	0.11	25.93
817	0.04	25.94
818	0.1	25.94
819	0.09	25.95
820	0.1	25.93
821	0.09	25.92
822	0.1	25.92
823	0.08	25.95
824	0.09	25.94
825	0.09	25.93
826	0.08	25.94
827	0.06	25.93
828	0.04	25.94
829	0.04	25.94
830	0.05	25.94
831	0.05	25.93
832	0.05	25.93
833	0.02	25.95
834	0.05	25.95
835	0.05	25.94
836	0.06	25.93
837	0.04	25.94
838	0.05	25.98
839	0.04	26
840	0.03	26
841	0.04	25.99
842	0.04	25.98
843	0.06	25.96
844	0.05	25.95
845	0.06	25.94
846	0.04	25.95
847	0.03	25.96
848	0.02	25.98
849	0.04	25.97
850	0.03	25.96
851	0.04	25.96
852	0.05	25.96
853	0.06	25.94
854	0.06	25.93
855	0.07	25.93
856	0.08	25.92
857	0.08	25.92
858	0.1	25.91
859	0.05	25.94
860	0.09	25.9
861	0.09	25.88
862	0.06	25.88
863	0.03	25.91
864	0.02	25.95
865	0.07	25.96
866	0.09	25.97
867	0.1	25.93
868	0.09	25.96
869	0.1	25.96
870	0.09	25.97
871	0.06	25.98
872	0.06	25.99
873	0.04	25.98
874	0.04	25.98
875	0.06	25.95
876	0.05	25.94
877	0.05	25.93
878	0.05	25.93
879	0.05	25.93
880	0.05	25.93
881	0.05	25.92
882	0.05	25.92
883	0.05	25.92
884	0.05	25.92
885	0.05	25.91
886	0.05	25.91
887	0.05	25.93
888	0.04	25.96
889	0.05	25.98
890	0.05	25.98
891	0.03	25.97
892	0.06	25.95
893	0.04	25.93
894	0.05	25.93
895	0.04	25.94
896	0.03	25.95
897	0.04	25.98
898	0.06	25.97
899	0.03	25.98
900	0.03	25.97
901	0.07	25.98
902	0.05	25.98
903	0.03	25.98
904	0.05	25.96
905	0.04	25.96
906	0.03	25.98
907	0.02	25.98
908	0.04	25.96
909	0.04	25.95
910	0.03	25.95
911	0.04	25.94
912	0.05	25.93
913	0.05	25.92
914	0.05	25.92
915	0.04	25.91
916	0.04	25.92
917	0.03	25.93
918	0.03	25.95
919	0.04	25.97
920	0.06	25.94
921	0.04	25.93
922	0.06	25.91
923	0.03	25.93
924	0.05	25.94
925	0.05	25.95
926	0.03	25.94
927	0.02	25.95
928	0.03	25.95
929	0.03	25.97
930	0.03	25.96
931	0.05	25.94
932	0.02	25.95
933	0.05	25.93
934	0.05	25.92
935	0.04	25.9
936	0.05	25.9
937	0.05	25.89
938	0.04	25.91
939	0.04	25.93
940	0.03	25.92
941	0.02	25.93
942	0.05	25.92
943	0.08	25.9
944	0.05	25.89
945	0.08	25.88
946	0.03	25.89
947	0.02	25.91
948	0.06	25.91
949	0.06	25.91
950	0.06	25.95
951	0.09	25.94
952	0.1	25.9
953	0.08	25.89
954	0.06	25.88
955	0.05	25.88
956	0.05	25.88
957	0.05	25.88
958	0.05	25.88
959	0.04	25.88
960	0.05	25.88
961	0.05	25.87
962	0.05	25.87
963	0.05	25.87
964	0.04	25.87
965	0.05	25.87
966	0.04	25.87
967	0.04	25.87
968	0.05	25.87
969	0.04	25.87
970	0.05	25.87
971	0.05	25.86
972	0.05	25.85
973	0.05	25.85
974	0.06	25.85
975	0.05	25.84
976	0.04	25.84
977	0.05	25.84
978	0.05	25.85
979	0.04	25.85
980	0.04	25.85
981	0.06	25.84
982	0.07	25.84
983	0.09	25.82
984	0.15	25.78
985	0.1	25.77
986	0.09	25.77
987	0.11	25.78
988	0.09	25.78
989	0.09	25.77
990	0.04	25.83
991	0.05	25.83
992	0.05	25.82
993	0.04	25.82
994	0.05	25.82
995	0.05	25.82
996	0.07	25.82
997	0.06	25.81
998	0.05	25.82
999	0.03	25.84
1000	0.04	25.83
1001	0.05	25.83
1002	0.06	25.82
1003	0.04	25.82
1004	0.06	25.82
1005	0.1	25.81
1006	0.05	25.8
1007	0.05	25.8
1008	0.07	25.81
1009	0.05	25.8
1010	0.04	25.83
1011	0.04	25.83
1012	0.04	25.82
1013	0.05	25.82
1014	0.05	25.81
1015	0.06	25.8
1016	0.09	25.79
1017	0.08	25.77
1018	0.07	25.77
1019	0.08	25.77
1020	0.06	25.77
1021	0.05	25.78
1022	0.05	25.79
1023	0.05	25.79
1024	0.05	25.79
1025	0.05	25.79
1026	0.05	25.79
1027	0.06	25.79
1028	0.03	25.8
1029	0.06	25.81
1030	0.14	25.78
1031	0.17	25.75
1032	0.06	25.74
1033	0.05	25.76
1034	0.03	25.78
1035	0.04	25.79
1036	0.03	25.81
1037	0.04	25.82
1038	0.07	25.8
1039	0.09	25.77
1040	0.05	25.77
1041	0.05	25.77
1042	0.05	25.77
1043	0.05	25.77
1044	0.08	25.76
1045	0.16	25.73
1046	0.17	25.71
1047	0.08	25.75
1048	0.02	25.79
1049	0.06	25.79
1050	0.04	25.81
1051	0.03	25.8
1052	0.05	25.79
1053	0.06	25.78
1054	0.13	25.75
1055	0.19	25.72
1056	0.11	25.72
1057	0.1	25.76
1058	0.13	25.72
1059	0.15	25.7
1060	0.1	25.71
1061	0.1	25.72
1062	0.1	25.72
1063	0.08	25.72
1064	0.07	25.72
1065	0.05	25.73
1066	0.02	25.75
1067	0.03	25.77
1068	0.05	25.76
1069	0.03	25.77
1070	0.05	25.76
1071	0.05	25.76
1072	0.05	25.75
1073	0.05	25.75
1074	0.04	25.74
1075	0.04	25.74
1076	0.05	25.74
1077	0.06	25.74
1078	0.04	25.74
1079	0.05	25.73
1080	0.05	25.73
1081	0.05	25.73
1082	0.05	25.73
1083	0.05	25.73
1084	0.05	25.72
1085	0.06	25.72
1086	0.07	25.71
1087	0.06	25.7
1088	0.05	25.7
1089	0.05	25.71
1090	0.05	25.71
1091	0.05	25.72
1092	0.05	25.72
1093	0.05	25.72
1094	0.05	25.72
1095	0.05	25.72
1096	0.05	25.72
1097	0.06	25.72
1098	0.05	25.72
1099	0.04	25.72
1100	0.04	25.72
1101	0.04	25.72
1102	0.04	25.72
1103	0.03	25.72
1104	0.04	25.72
1105	0.05	25.72
1106	0.05	25.71
1107	0.05	25.71
1108	0.05	25.72
1109	0.04	25.72
1110	0.04	25.72
1111	0.05	25.71
1112	0.07	25.7
1113	0.1	25.69
1114	0.11	25.67
1115	0.05	25.73
1116	0.1	25.73
1117	0.06	25.76
1118	0.03	25.76
1119	0.05	25.75
1120	0.07	25.75
1121	0.05	25.76
1122	0.09	25.71
1123	0.1	25.69
1124	0.09	25.68
1125	0.03	25.71
1126	0.07	25.75
1127	0.07	25.74
1128	0.09	25.72
1129	0.09	25.69
1130	0.05	25.69
1131	0.05	25.72
1132	0.08	25.7
1133	0.14	25.68
1134	0.15	25.66
1135	0.19	25.65
1136	0.15	25.64
1137	0.11	25.64
1138	0.09	25.67
1139	0.09	25.67
1140	0.08	25.68
1141	0.06	25.68
1142	0.04	25.69
1143	0.06	25.69
1144	0.05	25.69
1145	0.11	25.67
1146	0.2	25.64
1147	0.14	25.62
1148	0.15	25.62
1149	0.09	25.62
1150	0.08	25.63
1151	0.07	25.64
1152	0.06	25.67
1153	0.1	25.66
1154	0.12	25.64
1155	0.07	25.64
1156	0.06	25.64
1157	0.04	25.67
1158	0.07	25.72
1159	0.1	25.72
1160	0.09	25.73
1161	0.11	25.69
1162	0.1	25.67
1163	0.06	25.66
1164	0.07	25.65
1165	0.06	25.65
1166	0.06	25.66
1167	0.08	25.65
1168	0.08	25.64
1169	0.06	25.64
1170	0.14	25.64
1171	0.23	25.6
1172	0.23	25.56
1173	0.18	25.53
1174	0.09	25.55
1175	0.08	25.57
1176	0.06	25.59
1177	0.05	25.6
1178	0.05	25.61
1179	0.07	25.61
1180	0.06	25.6
1181	0.19	25.57
1182	0.12	25.56
1183	0.1	25.58
1184	0.16	25.55
1185	0.14	25.55
1186	0.07	25.57
1187	0.08	25.58
1188	0.11	25.58
1189	0.07	25.59
1190	0.06	25.59
1191	0.19	25.57
1192	0.36	25.48
1193	0.24	25.46
1194	0.18	25.48
1195	0.3	25.47
1196	0.27	25.46
1197	0.22	25.45
1198	0.19	25.47
1199	0.09	25.49
1200	0.06	25.54
1201	0.07	25.55
1202	0.11	25.54
1203	0.2	25.52
1204	0.28	25.49
1205	0.22	25.45
1206	0.18	25.46
1207	0.23	25.44
1208	0.24	25.42
1209	0.2	25.44
1210	0.21	25.44
1211	0.21	25.43
1212	0.29	25.39
1213	0.27	25.38
1214	0.24	25.38
1215	0.3	25.38
1216	0.35	25.35
1217	0.25	25.36
1218	0.21	25.39
1219	0.24	25.39
1220	0.25	25.37
1221	0.23	25.36
1222	0.19	25.37
1223	0.18	25.38
1224	0.14	25.4
1225	0.16	25.4
1226	0.26	25.38
1227	0.38	25.34
1228	0.25	25.32
1229	0.21	25.35
1230	0.16	25.36
1231	0.13	25.39
1232	0.18	25.39
1233	0.14	25.38
1234	0.18	25.38
1235	0.17	25.38
1236	0.05	25.41
1237	0.05	25.44
1238	0.14	25.44
1239	0.15	25.43
1240	0.3	25.36
1241	0.3	25.33
1242	0.25	25.32
1243	0.28	25.32
1244	0.22	25.33
1245	0.2	25.34
1246	0.29	25.31
1247	0.25	25.32
1248	0.32	25.28
1249	0.32	25.27
1250	0.22	25.28
1251	0.23	25.29
1252	0.18	25.3
1253	0.18	25.32
1254	0.17	25.3
1255	0.15	25.32
1256	0.25	25.31
1257	0.28	25.29
1258	0.26	25.27
1259	0.35	25.25
1260	0.26	25.24
1261	0.25	25.26
1262	0.3	25.26
1263	0.33	25.24
1264	0.22	25.26
1265	0.26	25.25
1266	0.19	25.25
1267	0.17	25.26
1268	0.13	25.27
1269	0.13	25.29
1270	0.12	25.29
1271	0.21	25.28
1272	0.18	25.29
1273	0.2	25.28
1274	0.25	25.26
1275	0.17	25.26
1276	0.1	25.29
1277	0.09	25.31
1278	0.06	25.36
1279	0.09	25.35
1280	0.07	25.35
1281	0.13	25.32
1282	0.14	25.31
1283	0.1	25.31
1284	0.06	25.35
1285	0.07	25.39
1286	0.06	25.37
1287	0.06	25.37
1288	0.07	25.37
1289	0.11	25.36
1290	0.16	25.35
1291	0.38	25.29
1292	0.35	25.26
1293	0.35	25.24
1294	0.25	25.24
1295	0.29	25.24
1296	0.28	25.24
1297	0.27	25.23
1298	0.29	25.22
1299	0.31	25.2
1300	0.28	25.2
1301	0.29	25.19
1302	0.27	25.19
1303	0.26	25.19
1304	0.19	25.21
1305	0.21	25.23
1306	0.28	25.21
1307	0.27	25.19
1308	0.29	25.19
1309	0.28	25.19
1310	0.25	25.19
1311	0.2	25.19
1312	0.27	25.18
1313	0.31	25.16
1314	0.31	25.16
1315	0.33	25.16
1316	0.4	25.13
1317	0.35	25.12
1318	0.31	25.12
1319	0.23	25.14
1320	0.33	25.14
1321	0.33	25.13
1322	0.31	25.12
1323	0.29	25.12
1324	0.29	25.12
1325	0.37	25.12
1326	0.32	25.11
1327	0.37	25.1
1328	0.26	25.11
1329	0.21	25.13
1330	0.21	25.12
1331	0.27	25.13
1332	0.33	25.11
1333	0.3	25.11
1334	0.3	25.11
1335	0.25	25.12
1336	0.22	25.12
1337	0.18	25.14
1338	0.29	25.12
1339	0.19	25.13
1340	0.16	25.14
1341	0.11	25.17
1342	0.26	25.15
1343	0.29	25.13
1344	0.34	25.12
1345	0.3	25.11
1346	0.29	25.11
1347	0.25	25.1
1348	0.25	25.11
1349	0.29	25.1
1350	0.29	25.1
1351	0.24	25.11
1352	0.27	25.11
1353	0.24	25.12
1354	0.21	25.12
1355	0.27	25.11
1356	0.26	25.11
1357	0.23	25.12
1358	0.26	25.1
1359	0.29	25.09
1360	0.19	25.1
1361	0.29	25.09
1362	0.24	25.09
1363	0.26	25.09
1364	0.35	25.08
1365	0.3	25.08
1366	0.33	25.08
