   7.2500000e-02   1.0533333e-01   1.3025000e-01   1.1383333e-01   1.0166667e-01   6.6166667e-02   7.5916667e-02   8.9083333e-02   7.9916667e-02   8.3416667e-02   7.1833333e-02
   1.2866667e-01   3.0200000e-01   4.7933333e-01   5.4266667e-01   5.9708333e-01   3.5333333e-01   4.7683333e-01   4.8041667e-01   3.5133333e-01   4.3083333e-01   9.9083333e-02
   7.1000000e-02   4.3375000e-01   6.0775000e-01   6.4775000e-01   6.8008333e-01   4.2333333e-01   6.4425000e-01   6.0941667e-01   5.9383333e-01   5.5908333e-01   9.5416667e-02
   5.7083333e-02   3.9116667e-01   5.5783333e-01   5.7950000e-01   7.1241667e-01   4.2833333e-01   6.7450000e-01   6.5608333e-01   5.7258333e-01   4.7333333e-01   9.7916667e-02
   5.9583333e-02   2.8975000e-01   4.6683333e-01   4.7291667e-01   5.8641667e-01   4.5525000e-01   5.5191667e-01   5.1600000e-01   4.6766667e-01   4.0525000e-01   8.8250000e-02
   5.5000000e-02   6.5750000e-02   6.1833333e-02   5.8166667e-02   8.3000000e-02   7.2500000e-02   1.1233333e-01   7.0083333e-02   1.1475000e-01   1.5350000e-01   1.2433333e-01
