1	01.01.2005	00:11:17	0.62	24.85
2	01.01.2005	00:11:18	0.61	24.85
3	01.01.2005	00:11:19	0.58	24.86
4	01.01.2005	00:11:20	0.61	24.87
5	01.01.2005	00:11:21	0.6	24.87
6	01.01.2005	00:11:22	0.56	24.87
7	01.01.2005	00:11:23	0.6	24.87
8	01.01.2005	00:11:24	0.63	24.88
9	01.01.2005	00:11:25	0.62	24.88
10	01.01.2005	00:11:26	0.59	24.88
11	01.01.2005	00:11:27	0.59	24.88
12	01.01.2005	00:11:28	0.59	24.89
13	01.01.2005	00:11:29	0.62	24.89
14	01.01.2005	00:11:30	0.66	24.89
15	01.01.2005	00:11:31	0.59	24.89
16	01.01.2005	00:11:32	0.63	24.9
17	01.01.2005	00:11:33	0.57	24.9
18	01.01.2005	00:11:34	0.62	24.9
19	01.01.2005	00:11:35	0.58	24.9
20	01.01.2005	00:11:36	0.6	24.9
21	01.01.2005	00:11:37	0.62	24.91
22	01.01.2005	00:11:38	0.64	24.91
23	01.01.2005	00:11:39	0.6	24.91
24	01.01.2005	00:11:40	0.63	24.91
25	01.01.2005	00:11:41	0.58	24.92
26	01.01.2005	00:11:42	0.53	24.92
27	01.01.2005	00:11:43	0.52	24.92
28	01.01.2005	00:11:44	0.51	24.92
29	01.01.2005	00:11:45	0.53	24.92
30	01.01.2005	00:11:46	0.56	24.92
31	01.01.2005	00:11:47	0.57	24.92
32	01.01.2005	00:11:48	0.6	24.92
33	01.01.2005	00:11:49	0.57	24.92
34	01.01.2005	00:11:50	0.54	24.92
35	01.01.2005	00:11:51	0.57	24.93
36	01.01.2005	00:11:52	0.65	24.93
37	01.01.2005	00:11:53	0.6	24.93
38	01.01.2005	00:11:54	0.61	24.93
39	01.01.2005	00:11:55	0.6	24.94
40	01.01.2005	00:11:56	0.61	24.94
41	01.01.2005	00:11:57	0.57	24.94
42	01.01.2005	00:11:58	0.52	24.94
43	01.01.2005	00:11:59	0.6	24.94
44	01.01.2005	00:12:00	0.52	24.95
45	01.01.2005	00:12:01	0.6	24.95
46	01.01.2005	00:12:02	0.55	24.95
47	01.01.2005	00:12:03	0.65	24.94
48	01.01.2005	00:12:04	0.61	24.94
49	01.01.2005	00:12:05	0.52	24.95
50	01.01.2005	00:12:06	0.69	24.95
51	01.01.2005	00:12:07	0.6	24.95
52	01.01.2005	00:12:08	0.56	24.95
53	01.01.2005	00:12:09	0.61	24.95
54	01.01.2005	00:12:10	0.61	24.95
55	01.01.2005	00:12:11	0.62	24.95
56	01.01.2005	00:12:12	0.55	24.95
57	01.01.2005	00:12:13	0.61	24.95
58	01.01.2005	00:12:14	0.63	24.95
59	01.01.2005	00:12:15	0.6	24.96
60	01.01.2005	00:12:16	0.59	24.96
61	01.01.2005	00:12:17	0.59	24.96
62	01.01.2005	00:12:18	0.5	24.96
63	01.01.2005	00:12:19	0.53	24.96
64	01.01.2005	00:12:20	0.45	24.96
65	01.01.2005	00:12:21	0.55	24.97
66	01.01.2005	00:12:22	0.56	24.97
67	01.01.2005	00:12:23	0.58	24.97
68	01.01.2005	00:12:24	0.56	24.98
69	01.01.2005	00:12:25	0.57	24.98
70	01.01.2005	00:12:26	0.59	24.99
71	01.01.2005	00:12:27	0.61	25
72	01.01.2005	00:12:28	0.6	25
73	01.01.2005	00:12:29	0.63	25
74	01.01.2005	00:12:30	0.63	25.01
75	01.01.2005	00:12:31	0.62	25.02
76	01.01.2005	00:12:32	0.47	25.02
77	01.01.2005	00:12:33	0.61	25.03
78	01.01.2005	00:12:34	0.53	25.03
79	01.01.2005	00:12:35	0.55	25.03
80	01.01.2005	00:12:36	0.56	25.04
81	01.01.2005	00:12:37	0.47	25.04
82	01.01.2005	00:12:38	0.61	25.05
83	01.01.2005	00:12:39	0.57	25.06
84	01.01.2005	00:12:40	0.65	25.06
85	01.01.2005	00:12:41	0.65	25.07
86	01.01.2005	00:12:42	0.64	25.07
87	01.01.2005	00:12:43	0.64	25.09
88	01.01.2005	00:12:44	0.61	25.08
89	01.01.2005	00:12:45	0.6	25.09
90	01.01.2005	00:12:46	0.59	25.09
91	01.01.2005	00:12:47	0.49	25.08
92	01.01.2005	00:12:48	0.49	25.07
93	01.01.2005	00:12:49	0.48	25.08
94	01.01.2005	00:12:50	0.48	25.07
95	01.01.2005	00:12:51	0.63	25.08
96	01.01.2005	00:12:52	0.57	25.1
97	01.01.2005	00:12:53	0.54	25.1
98	01.01.2005	00:12:54	0.58	25.09
