41	0.03	27.23
42	0.08	27.23
43	0.04	27.24
44	0.09	27.23
45	0.1	27.22
46	0.08	27.23
47	0.08	27.23
48	0.13	27.24
49	0.13	27.21
50	0.12	27.21
51	0.13	27.17
52	0.08	27.2
53	0.15	27.21
54	0.21	27.21
55	0.15	27.17
56	0.16	27.24
57	0.1	27.28
58	0.09	27.27
59	0.13	27.25
60	0.08	27.25
61	0.05	27.26
62	0.08	27.28
63	0.13	27.27
64	0.1	27.26
65	0.16	27.22
66	0.12	27.22
67	0.14	27.25
68	0.12	27.21
69	0.06	27.22
70	0.08	27.25
71	0.15	27.23
72	0.11	27.25
73	0.08	27.29
74	0.11	27.28
75	0.11	27.28
76	0.06	27.26
77	0.1	27.25
78	0.07	27.26
79	0.08	27.29
80	0.1	27.27
81	0.14	27.26
82	0.09	27.26
83	0.07	27.25
84	0.08	27.25
85	0.1	27.24
86	0.06	27.26
87	0.12	27.24
88	0.08	27.25
89	0.09	27.25
90	0.08	27.25
91	0.09	27.25
92	0.1	27.24
93	0.11	27.24
94	0.07	27.25
95	0.06	27.25
96	0.09	27.25
97	0.08	27.25
98	0.08	27.25
99	0.09	27.25
100	0.12	27.24
101	0.08	27.25
102	0.09	27.25
103	0.12	27.24
104	0.07	27.25
105	0.06	27.25
106	0.08	27.24
107	0.12	27.22
108	0.1	27.23
109	0.13	27.24
110	0.1	27.25
111	0.07	27.28
112	0.09	27.29
113	0.09	27.31
114	0.11	27.3
115	0.12	27.35
116	0.11	27.31
117	0.14	27.31
118	0.09	27.33
119	0.17	27.3
120	0.14	27.28
1	0.1	27.26
2	0.15	27.23
3	0.13	27.24
4	0.1	27.25
5	0.09	27.26
6	0.08	27.27
7	0.08	27.28
8	0.08	27.29
9	0.07	27.29
10	0.1	27.29
11	0.06	27.32
12	0.11	27.3
13	0.14	27.3
14	0.08	27.3
15	0.08	27.3
16	0.08	27.32
17	0.08	27.34
18	0.07	27.32
19	0.09	27.31
20	0.07	27.3
21	0.11	27.3
22	0.08	27.3
23	0.09	27.29
24	0.07	27.29
25	0.08	27.29
26	0.1	27.3
27	0.05	27.33
28	0.06	27.3
29	0.14	27.3
30	0.11	27.28
31	0.09	27.28
32	0.12	27.28
33	0.13	27.28
34	0.09	27.29
35	0.06	27.31
36	0.05	27.3
37	0.07	27.31
38	0.07	27.3
39	0.05	27.31
40	0.07	27.33
41	0.13	27.38
42	0.09	27.34
43	0.07	27.32
44	0.07	27.32
45	0.07	27.3
46	0.09	27.3
47	0.11	27.31
48	0.08	27.3
49	0.08	27.32
50	0.08	27.3
51	0.09	27.32
52	0.09	27.36
53	0.11	27.39
54	0.14	27.36
55	0.1	27.31
56	0.09	27.35
57	0.11	27.31
58	0.08	27.34
59	0.1	27.36
60	0.12	27.38
61	0.1	27.37
62	0.1	27.33
63	0.07	27.32
64	0.08	27.34
65	0.1	27.35
66	0.07	27.31
67	0.12	27.43
68	0.07	27.33
69	0.06	27.33
70	0.04	27.36
71	0.12	27.4
72	0.06	27.35
73	0.08	27.37
74	0.09	27.39
75	0.19	27.46
76	0.18	27.36
77	0.1	27.33
78	0.13	27.39
79	0.12	27.36
80	0.1	27.34
81	0.14	27.38
82	0.12	27.35
83	0.08	27.38
84	0.05	27.36
85	0.07	27.36
86	0.07	27.37
87	0.07	27.38
88	0.08	27.37
89	0.11	27.39
90	0.08	27.38
91	0.12	27.38
92	0.06	27.37
93	0.09	27.36
94	0.09	27.37
95	0.07	27.36
96	0.13	27.36
97	0.07	27.37
98	0.1	27.37
99	0.08	27.37
100	0.11	27.37
101	0.18	27.38
102	0.1	27.42
103	0.08	27.38
104	0.07	27.42
105	0.07	27.41
106	0.08	27.38
107	0.09	27.38
108	0.1	27.38
109	0.09	27.38
110	0.13	27.35
111	0.09	27.38
112	0.13	27.35
113	0.16	27.31
114	0.11	27.34
115	0.11	27.31
116	0.14	27.34
117	0.12	27.38
118	0.12	27.38
119	0.13	27.38
120	0.15	27.36
1	0.09	27.41
2	0.1	27.42
3	0.14	27.41
4	0.09	27.4
5	0.09	27.41
6	0.06	27.41
7	0.07	27.41
8	0.1	27.41
9	0.13	27.41
10	0.13	27.4
11	0.08	27.41
12	0.11	27.41
13	0.12	27.42
14	0.13	27.41
15	0.09	27.41
16	0.08	27.41
17	0.09	27.41
18	0.09	27.41
19	0.07	27.42
20	0.11	27.42
21	0.08	27.42
22	0.12	27.43
23	0.08	27.43
24	0.08	27.43
25	0.08	27.43
26	0.07	27.45
27	0.12	27.5
28	0.05	27.48
29	0.06	27.47
30	0.14	27.51
31	0.1	27.49
32	0.07	27.53
33	0.13	27.5
34	0.2	27.48
35	0.09	27.43
36	0.22	27.41
37	0.21	27.4
38	0.22	27.38
39	0.19	27.37
40	0.15	27.38
41	0.12	27.41
42	0.1	27.39
43	0.09	27.44
