0	0
0.103363	0.0497894
0.0995025	0.0995798
0.0935285	0.149371
0.086534	0.199164
0.0788777	0.248957
0.0708487	0.298751
0.0626911	0.348547
0.0546271	0.398343
0.0469311	0.447716
0.0397174	0.497089
0.0331553	0.546463
0.0275352	0.595836
0.0232249	0.645209
0.0204796	0.696137
0.0195865	0.747064
0.0202981	0.797992
0.0220813	0.848919
0.0244064	0.899847
0.0269038	0.950775
0.0293479	1.0017
0.031589	1.05263
0.0335056	1.10356
0.0350353	1.15449
0.0361848	1.20541
0.0369744	1.25634
0.0374422	1.30727
0.0376412	1.3582
0.0376248	1.40913
0.0374453	1.46006
0.0371449	1.51098
0.0367572	1.56191
0.0363089	1.61284
0.0358196	1.66377
0.0353017	1.7147
0.0347851	1.76417
0.0342583	1.81365
0.0337028	1.86312
0.0330906	1.9126
0.0323812	1.96208
0.0315161	2.01173
0.03043	2.06138
0.0290345	2.11104
0.0271823	2.16069
0.0234618	2.21035
0	2.26

